dept_co,dept_nombre,muni_co,muni_nombre,total_votantes,votos_validos,pct_participacion,mesas_total,mesas_escrutadas,votos_AE,votos_IC,votos_Valencia,votos_Fajardo,votos_Lopez,votos_Botero,votos_coalicion_AE,diff_AE_IC,diff_coalicion_IC,pct_AE,pct_IC,pct_Valencia,pct_Fajardo,pct_coalicion,gana_AE,gana_coalicion,ganador,ganador_coalicion
1,ANTIOQUIA,1001,MEDELLIN,1241123,1227731,65.6,5329,5329,676358,300729,101941,105609,5056,9253,883908,375629,583179,55.09,24.49,8.3,8.6,72.0,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1004,ABEJORRAL,7590,7472,49.29,48,48,4191,924,1635,343,45,132,6169,3267,5245,56.09,12.37,21.88,4.59,82.56,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1007,ABRIAQUI,1097,1077,54.06,7,7,592,102,319,26,4,8,937,490,835,54.97,9.47,29.62,2.41,87.0,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1010,ALEJANDRIA,2760,2724,58.19,14,14,1811,389,312,114,2,48,2237,1422,1848,66.48,14.28,11.45,4.19,82.12,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1013,AMAGA,13229,12966,53.4,74,74,6531,3882,1067,659,52,325,8257,2649,4375,50.37,29.94,8.23,5.08,63.68,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1016,AMALFI,6760,6657,35.57,56,56,4087,1140,572,327,41,153,4986,2947,3846,61.39,17.12,8.59,4.91,74.9,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1019,ANDES,17719,17551,48.78,111,111,10148,2566,3583,584,52,243,14315,7582,11749,57.82,14.62,20.41,3.33,81.56,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1022,ANGELOPOLIS,2955,2899,49.36,19,19,1619,544,410,131,19,85,2160,1075,1616,55.85,18.77,14.14,4.52,74.51,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1025,ANGOSTURA,3667,3478,38.75,28,28,1816,559,600,178,33,76,2594,1257,2035,52.21,16.07,17.25,5.12,74.58,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1028,ANORI,3813,3758,27.82,43,43,1811,1275,215,152,10,99,2178,536,903,48.19,33.93,5.72,4.04,57.96,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1031,ANTIOQUIA,12290,12060,50.29,75,75,5907,3261,1673,574,57,174,8154,2646,4893,48.98,27.04,13.87,4.76,67.61,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1034,ANZA,2953,2901,44.14,20,20,1811,400,463,65,11,60,2339,1411,1939,62.43,13.79,15.96,2.24,80.63,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1035,APARTADO,54916,54380,50.0,323,323,16661,32102,2067,1385,164,340,20113,-15441,-11989,30.64,59.03,3.8,2.55,36.99,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1037,ARBOLETES,9852,9773,42.01,72,72,4837,4120,414,157,18,59,5408,717,1288,49.49,42.16,4.24,1.61,55.34,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1039,ARGELIA,3202,3164,46.9,23,23,1946,334,670,56,8,52,2672,1612,2338,61.5,10.56,21.18,1.77,84.45,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1040,ARMENIA,2305,2256,50.26,14,14,1311,400,399,55,9,32,1765,911,1365,58.11,17.73,17.69,2.44,78.24,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1043,BARBOSA,24555,23983,52.26,138,138,11617,6929,2731,1365,141,332,15713,4688,8784,48.44,28.89,11.39,5.69,65.52,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1046,BELMIRA,2771,2729,51.13,19,19,1611,351,448,159,25,34,2218,1260,1867,59.03,12.86,16.42,5.83,81.28,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1049,BELLO,228294,225626,60.14,1043,1043,116690,63055,18571,18325,1154,2176,153586,53635,90531,51.72,27.95,8.23,8.12,68.07,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1052,BETANIA,3661,3617,43.55,25,25,2365,494,477,117,10,70,2959,1871,2465,65.39,13.66,13.19,3.23,81.81,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1055,BETULIA,5703,5591,41.29,42,42,3581,605,960,147,12,132,4688,2976,4083,64.05,10.82,17.17,2.63,83.85,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1058,BOLIVAR,11908,11749,49.85,71,71,7523,1642,1791,333,31,179,9647,5881,8005,64.03,13.98,15.24,2.83,82.11,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1061,BURITICA,3527,3470,41.22,27,27,1749,1075,360,97,13,53,2206,674,1131,50.4,30.98,10.37,2.8,63.57,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1062,BRICEÑO,1888,1816,27.63,23,23,1022,437,131,62,16,52,1215,585,778,56.28,24.06,7.21,3.41,66.91,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1064,CACERES,6491,6365,30.79,64,64,2099,3635,197,68,42,95,2364,-1536,-1271,32.98,57.11,3.1,1.07,37.14,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1067,CAICEDO,3096,3008,42.44,21,21,1363,493,832,133,4,59,2328,870,1835,45.31,16.39,27.66,4.42,77.39,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1070,CALDAS,47528,46595,64.9,213,213,22385,13435,4339,4322,228,512,31046,8950,17611,48.04,28.83,9.31,9.28,66.63,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1073,CAMPAMENTO,2074,2031,28.82,22,22,1131,426,220,91,20,45,1442,705,1016,55.69,20.97,10.83,4.48,71.0,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1076,CAÑASGORDAS,7586,7497,50.74,43,43,4258,1044,1777,168,12,86,6203,3214,5159,56.8,13.93,23.7,2.24,82.74,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1078,CARACOLI,1991,1965,41.0,16,16,1129,445,248,41,13,43,1418,684,973,57.46,22.65,12.62,2.09,72.16,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1079,CARAMANTA,2420,2385,48.73,16,16,1168,387,659,92,4,33,1919,781,1532,48.97,16.23,27.63,3.86,80.46,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1080,CAREPA,22386,22103,45.27,149,149,7089,12538,1009,502,67,199,8600,-5449,-3938,32.07,56.73,4.56,2.27,38.91,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1082,CARMEN DE VIBORAL,34724,34268,72.97,141,141,19259,7719,3180,2804,167,364,25243,11540,17524,56.2,22.53,9.28,8.18,73.66,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1085,CAROLINA,2402,2365,55.74,13,13,1350,483,322,120,10,12,1792,867,1309,57.08,20.42,13.62,5.07,75.77,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1088,CAUCASIA,37632,37015,48.41,232,232,14390,18877,1065,771,276,395,16226,-4487,-2651,38.88,51.0,2.88,2.08,43.84,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1091,CISNEROS,6693,6579,52.2,37,37,3523,1639,758,306,24,140,4587,1884,2948,53.55,24.91,11.52,4.65,69.72,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1094,COCORNA,8811,8669,59.52,46,46,5912,1017,1115,251,28,127,7278,4895,6261,68.2,11.73,12.86,2.9,83.95,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1097,CONCEPCION,2761,2720,60.48,13,13,1902,278,342,101,16,17,2345,1624,2067,69.93,10.22,12.57,3.71,86.21,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1100,CONCORDIA,6872,6764,42.07,49,49,4234,901,1054,154,30,133,5442,3333,4541,62.6,13.32,15.58,2.28,80.46,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1103,COPACABANA,46373,45747,59.57,227,227,23129,13240,3660,3929,202,430,30718,9889,17478,50.56,28.94,8.0,8.59,67.15,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1106,CHIGORODO,24689,24344,46.04,155,155,8393,13171,965,614,93,296,9972,-4778,-3199,34.48,54.1,3.96,2.52,40.96,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1109,DABEIBA,7842,7702,38.09,64,64,3711,2923,511,187,25,135,4409,788,1486,48.18,37.95,6.63,2.43,57.24,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1112,DON MATIAS,9894,9737,51.45,55,55,6501,1263,999,496,41,127,7996,5238,6733,66.77,12.97,10.26,5.09,82.12,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1115,EBEJICO,5640,5542,49.67,35,35,3233,946,932,155,24,88,4320,2287,3374,58.34,17.07,16.82,2.8,77.95,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1117,EL BAGRE,13919,13496,32.67,124,124,5608,6230,507,292,49,248,6407,-622,177,41.55,46.16,3.76,2.16,47.47,0,1,CEPEDA,COALICIÓN AE
1,ANTIOQUIA,1118,ENTRERRIOS,5842,5771,59.47,28,28,3765,775,542,436,21,59,4743,2990,3968,65.24,13.43,9.39,7.56,82.19,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1121,ENVIGADO,164295,163223,67.1,711,711,106750,23934,14875,14177,552,617,135802,82816,111868,65.4,14.66,9.11,8.69,83.2,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1124,FREDONIA,8864,8694,49.12,57,57,4536,2065,1355,300,37,144,6191,2471,4126,52.17,23.75,15.59,3.45,71.21,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1127,FRONTINO,6669,6547,36.66,58,58,3173,2033,762,239,29,93,4174,1140,2141,48.46,31.05,11.64,3.65,63.75,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1130,GIRALDO,2869,2836,54.94,17,17,1446,876,305,102,5,29,1853,570,977,50.99,30.89,10.75,3.6,65.34,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1133,GIRARDOTA,32202,31629,56.65,165,165,16081,8511,2840,2631,143,393,21552,7570,13041,50.84,26.91,8.98,8.32,68.14,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1136,GOMEZ PLATA,4741,4655,52.08,27,27,2944,691,520,241,24,70,3705,2253,3014,63.24,14.84,11.17,5.18,79.59,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1139,GRANADA,5971,5906,59.87,30,30,4553,589,410,178,18,40,5141,3964,4552,77.09,9.97,6.94,3.01,87.05,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1140,GUADALUPE,2303,2252,39.26,19,19,1028,823,168,77,14,20,1273,205,450,45.65,36.55,7.46,3.42,56.53,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1142,GUARNE,32368,31950,71.69,135,135,18974,6465,2980,2315,166,271,24269,12509,17804,59.39,20.23,9.33,7.25,75.96,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1145,GUATAPE,5982,5941,71.11,24,24,3883,799,794,312,22,39,4989,3084,4190,65.36,13.45,13.36,5.25,83.98,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1148,HELICONIA,2924,2867,48.01,19,19,1471,588,565,90,7,45,2126,883,1538,51.31,20.51,19.71,3.14,74.15,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1150,HISPANIA,2620,2593,49.79,16,16,1620,476,267,114,14,42,2001,1144,1525,62.48,18.36,10.3,4.4,77.17,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1151,ITAGUI,163596,161696,61.04,737,737,90656,39461,12156,13637,697,1432,116449,51195,76988,56.07,24.4,7.52,8.43,72.02,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1154,ITUANGO,4928,4736,27.9,59,59,2001,1547,474,181,55,128,2656,454,1109,42.25,32.66,10.01,3.82,56.08,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1157,JARDIN,8601,8530,64.28,39,39,4799,1918,1129,405,26,83,6333,2881,4415,56.26,22.49,13.24,4.75,74.24,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1160,JERICO,7001,6894,60.99,34,34,4143,1228,978,255,19,76,5376,2915,4148,60.1,17.81,14.19,3.7,77.98,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1163,LA CEJA,46829,46228,76.07,181,181,27398,8622,4425,4224,240,387,36047,18776,27425,59.27,18.65,9.57,9.14,77.98,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1166,LA ESTRELLA,42562,42053,63.62,197,197,22579,10269,4111,3600,140,401,30290,12310,20021,53.69,24.42,9.78,8.56,72.03,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1168,PUERTO NARE-LA MAGDALENA,5883,5795,47.99,38,38,2222,2584,600,169,15,98,2991,-362,407,38.34,44.59,10.35,2.92,51.61,0,1,CEPEDA,COALICIÓN AE
1,ANTIOQUIA,1169,LA UNION,14120,13913,68.77,60,60,7448,2392,2093,1276,80,200,10817,5056,8425,53.53,17.19,15.04,9.17,77.75,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1170,LA PINTADA,3779,3709,50.52,22,22,1908,1191,347,89,9,59,2344,717,1153,51.44,32.11,9.36,2.4,63.2,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1172,LIBORINA,4861,4808,50.61,30,30,3029,700,735,170,21,58,3934,2329,3234,63.0,14.56,15.29,3.54,81.82,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1175,MACEO,4441,4379,50.81,27,27,2517,867,653,132,11,92,3302,1650,2435,57.48,19.8,14.91,3.01,75.41,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1178,MARINILLA,38613,38218,72.07,156,156,23357,7013,3580,3051,180,323,29988,16344,22975,61.12,18.35,9.37,7.98,78.47,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1181,MONTEBELLO,3363,3289,51.47,20,20,1580,610,808,133,12,41,2521,970,1911,48.04,18.55,24.57,4.04,76.65,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1184,MURINDO,1634,1620,45.23,13,13,73,1491,29,9,5,5,111,-1418,-1380,4.51,92.04,1.79,0.56,6.85,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1187,MUTATA,5876,5781,35.67,48,48,2151,3065,226,80,18,102,2457,-914,-608,37.21,53.02,3.91,1.38,42.5,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1190,NARIÑO,3797,3750,43.18,29,29,2383,315,810,60,8,54,3253,2068,2938,63.55,8.4,21.6,1.6,86.75,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1191,NECHI,6422,6357,29.03,66,66,3241,2469,341,58,28,57,3640,772,1171,50.98,38.84,5.36,0.91,57.26,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1192,NECOCLI,15610,15373,38.61,119,119,7488,5919,1117,176,77,138,8781,1569,2862,48.71,38.5,7.27,1.14,57.12,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1193,OLAYA,1634,1619,54.41,10,10,938,259,310,43,3,27,1291,679,1032,57.94,16.0,19.15,2.66,79.74,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1196,PEÑOL,11862,11750,62.75,54,54,7725,1624,1327,658,48,115,9710,6101,8086,65.74,13.82,11.29,5.6,82.64,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1199,PEQUE,3060,3027,45.29,22,22,1188,876,746,69,10,35,2003,312,1127,39.25,28.94,24.64,2.28,66.17,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1202,PUEBLORRICO,3650,3611,49.11,21,21,2251,569,568,101,14,36,2920,1682,2351,62.34,15.76,15.73,2.8,80.86,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1205,PUERTO BERRIO,15021,14764,43.03,107,107,7444,5517,657,382,69,271,8483,1927,2966,50.42,37.37,4.45,2.59,57.46,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1206,PUERTO TRIUNFO,7980,7843,52.21,47,47,4688,2061,469,206,26,205,5363,2627,3302,59.77,26.28,5.98,2.63,68.38,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1208,REMEDIOS,8062,7918,33.71,72,72,3066,3584,294,323,44,222,3683,-518,99,38.72,45.26,3.71,4.08,46.51,0,1,CEPEDA,COALICIÓN AE
1,ANTIOQUIA,1211,RETIRO,17666,17556,76.79,67,67,11323,2139,2825,916,49,95,15064,9184,12925,64.5,12.18,16.09,5.22,85.81,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1214,RIONEGRO,100692,99730,74.57,392,392,58712,18050,12987,7243,400,664,78942,40662,60892,58.87,18.1,13.02,7.26,79.16,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1217,SABANALARGA,3546,3507,45.17,24,24,2116,504,640,70,10,62,2826,1612,2322,60.34,14.37,18.25,2.0,80.58,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1218,SABANETA,71369,70950,71.69,289,289,43977,11895,6610,6874,240,319,57461,32082,45566,61.98,16.77,9.32,9.69,80.99,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1220,SALGAR,5823,5752,40.92,43,43,4025,454,921,135,17,103,5081,3571,4627,69.98,7.89,16.01,2.35,88.33,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1223,SAN ANDRES,2335,2237,40.6,21,21,1202,427,265,100,26,52,1567,775,1140,53.73,19.09,11.85,4.47,70.05,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1226,SAN CARLOS,8801,8722,56.29,48,48,5447,1498,1182,284,32,113,6913,3949,5415,62.45,17.17,13.55,3.26,79.26,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1227,SAN FRANCISCO,2827,2783,42.83,19,19,1686,438,453,94,7,48,2233,1248,1795,60.58,15.74,16.28,3.38,80.24,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1229,SAN JERONIMO,7670,7566,55.36,42,42,4532,1463,983,249,34,114,5764,3069,4301,59.9,19.34,12.99,3.29,76.18,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1230,SAN JOSE DE LA MONTAÑA,1602,1569,48.94,10,10,927,191,194,131,10,44,1252,736,1061,59.08,12.17,12.36,8.35,79.8,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1231,SAN JUAN DE URABA,7710,7660,36.51,64,64,3525,3097,665,81,24,66,4271,428,1174,46.02,40.43,8.68,1.06,55.76,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1232,SAN LUIS,6844,6796,55.36,38,38,4632,1045,609,264,13,134,5505,3587,4460,68.16,15.38,8.96,3.88,81.0,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1235,SAN PEDRO,14943,14712,62.18,71,71,9059,2106,1740,1080,67,212,11879,6953,9773,61.58,14.31,11.83,7.34,80.74,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1237,SAN PEDRO DE URABA,11554,11431,39.06,90,90,6831,3017,960,159,50,100,7950,3814,4933,59.76,26.39,8.4,1.39,69.55,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1238,SAN RAFAEL,7555,7438,54.75,41,41,4376,1230,1118,389,36,113,5883,3146,4653,58.83,16.54,15.03,5.23,79.09,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1241,SAN ROQUE,8576,8453,51.43,50,50,4664,1201,1987,241,27,147,6892,3463,5691,55.18,14.21,23.51,2.85,81.53,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1244,SAN VICENTE,11730,11570,66.32,54,54,7424,1325,1719,615,65,125,9758,6099,8433,64.17,11.45,14.86,5.32,84.34,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1247,SANTA BARBARA,11636,11417,51.45,69,69,5987,2822,1450,594,46,189,8031,3165,5209,52.44,24.72,12.7,5.2,70.34,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1250,SANTA ROSA DE OSOS,17437,17012,58.98,91,91,9396,2427,3052,1183,116,224,13631,6969,11204,55.23,14.27,17.94,6.95,80.13,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1253,SANTO DOMINGO,5376,5285,55.8,32,32,2965,861,965,211,23,85,4141,2104,3280,56.1,16.29,18.26,3.99,78.35,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1256,SANTUARIO,22139,21930,71.08,91,91,16197,2126,1782,1197,82,169,19176,14071,17050,73.86,9.69,8.13,5.46,87.44,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1259,SEGOVIA,12200,11981,36.29,99,99,3588,6457,445,445,66,347,4478,-2869,-1979,29.95,53.89,3.71,3.71,37.38,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1262,SONSON,16399,16099,58.21,95,95,9028,1679,4042,618,108,241,13688,7349,12009,56.08,10.43,25.11,3.84,85.02,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1265,SOPETRAN,7446,7357,54.11,43,43,3047,1713,2132,206,19,94,5385,1334,3672,41.42,23.28,28.98,2.8,73.2,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1268,TAMESIS,8569,8415,56.56,45,45,4240,1964,1464,337,36,150,6041,2276,4077,50.39,23.34,17.4,4.0,71.79,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1270,TARAZA,6812,6679,26.84,75,75,2214,3594,278,148,40,136,2640,-1380,-954,33.15,53.81,4.16,2.22,39.53,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1271,TARSO,2930,2890,48.28,18,18,1374,754,539,83,7,52,1996,620,1242,47.54,26.09,18.65,2.87,69.07,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1274,TITIRIBI,4087,4008,47.14,27,27,1933,858,816,191,17,82,2940,1075,2082,48.23,21.41,20.36,4.77,73.35,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1277,TOLEDO,1820,1729,38.77,14,14,822,426,218,80,9,46,1120,396,694,47.54,24.64,12.61,4.63,64.78,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1280,TURBO,44598,43958,44.61,299,299,13435,26437,1683,554,165,296,15672,-13002,-10765,30.56,60.14,3.83,1.26,35.65,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1282,URAMITA,2862,2811,42.29,21,21,1464,610,549,65,11,56,2078,854,1468,52.08,21.7,19.53,2.31,73.92,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1283,URRAO,10775,10593,41.4,78,78,6415,1979,1143,377,61,216,7935,4436,5956,60.56,18.68,10.79,3.56,74.91,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1286,VALDIVIA,3472,3395,27.56,37,37,1495,1387,183,99,16,71,1777,108,390,44.04,40.85,5.39,2.92,52.34,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1289,VALPARAISO,3202,3165,56.4,17,17,1550,937,490,78,4,42,2118,613,1181,48.97,29.61,15.48,2.46,66.92,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1290,VEGACHI,4892,4822,39.7,37,37,3100,722,449,177,28,138,3726,2378,3004,64.29,14.97,9.31,3.67,77.27,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1291,VIGIA DEL FUERTE,2220,2192,32.14,25,25,266,1663,145,58,5,11,469,-1397,-1194,12.14,75.87,6.61,2.65,21.4,0,0,CEPEDA,CEPEDA
1,ANTIOQUIA,1292,VENECIA,5735,5672,50.31,35,35,3500,1035,785,151,17,78,4436,2465,3401,61.71,18.25,13.84,2.66,78.21,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1293,YALI,2427,2393,37.24,20,20,1418,506,272,66,13,53,1756,912,1250,59.26,21.15,11.37,2.76,73.38,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1295,YARUMAL,16518,16156,46.81,108,108,9119,3096,1732,1239,109,221,12090,6023,8994,56.44,19.16,10.72,7.67,74.83,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1298,YOLOMBO,7718,7588,44.46,53,53,3987,1615,1182,350,53,143,5519,2372,3904,52.54,21.28,15.58,4.61,72.73,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1300,YONDO-CASABE,9397,9173,58.29,50,50,4286,3711,403,209,31,246,4898,575,1187,46.72,40.46,4.39,2.28,53.4,1,1,ABELARDO,COALICIÓN AE
1,ANTIOQUIA,1301,ZARAGOZA,6413,6234,29.36,66,66,2263,3012,399,115,28,116,2777,-749,-235,36.3,48.32,6.4,1.84,44.55,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3001,BARRANQUILLA,601596,598064,50.72,3434,3434,272331,281123,11466,20320,1625,1566,304117,-8792,22994,45.54,47.01,1.92,3.4,50.85,0,1,CEPEDA,COALICIÓN AE
3,ATLANTICO,3004,BARANOA,29388,29255,55.34,158,158,9686,17979,477,462,63,84,10625,-8293,-7354,33.11,61.46,1.63,1.58,36.32,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3007,CAMPO DE LA CRUZ,8526,8464,36.11,70,70,4989,2878,355,71,10,29,5415,2111,2537,58.94,34.0,4.19,0.84,63.98,1,1,ABELARDO,COALICIÓN AE
3,ATLANTICO,3010,CANDELARIA,5753,5710,38.79,44,44,3401,1964,160,44,12,28,3605,1437,1641,59.56,34.4,2.8,0.77,63.13,1,1,ABELARDO,COALICIÓN AE
3,ATLANTICO,3013,GALAPA,22326,22189,48.14,134,134,6432,14528,327,421,46,108,7180,-8096,-7348,28.99,65.47,1.47,1.9,32.36,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3016,JUAN DE ACOSTA,9398,9355,47.72,58,58,5145,3605,168,207,14,41,5520,1540,1915,55.0,38.54,1.8,2.21,59.01,1,1,ABELARDO,COALICIÓN AE
3,ATLANTICO,3019,LURUACO,10990,10865,41.63,77,77,5096,5206,193,78,28,47,5367,-110,161,46.9,47.92,1.78,0.72,49.4,0,1,CEPEDA,COALICIÓN AE
3,ATLANTICO,3022,MALAMBO,43419,43119,45.8,274,274,11621,29475,565,546,75,199,12732,-17854,-16743,26.95,68.36,1.31,1.27,29.53,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3025,MANATI,5938,5900,34.71,49,49,3508,1944,241,86,13,17,3835,1564,1891,59.46,32.95,4.08,1.46,65.0,1,1,ABELARDO,COALICIÓN AE
3,ATLANTICO,3028,PALMAR DE VARELA,12317,12232,52.05,68,68,4074,7637,136,147,23,33,4357,-3563,-3280,33.31,62.43,1.11,1.2,35.62,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3031,PIOJO,2854,2840,48.32,19,19,1167,1431,153,20,3,8,1340,-264,-91,41.09,50.39,5.39,0.7,47.18,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3034,POLONUEVO,8298,8239,54.68,44,44,2281,5660,73,79,11,25,2433,-3379,-3227,27.69,68.7,0.89,0.96,29.53,0,0,CEPEDA,CEPEDA
