dept_co,dept_nombre,muni_co,muni_nombre,mesas_total,mesas_escrutadas,pct_mesas_escrutadas,total_votantes,pct_participacion,total_abstencion,votos_nulos,votos_no_marcados,votos_blancos,votos_validos,codcan,codpar,candidato_presidente,candidato_vicepresidente,votos_candidato,pct_votos_candidato
26,QUINDIO,26030,FILANDIA,34,34,100.0,6292,57.19,4709,110,25,127,6157,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,7,0.11
26,QUINDIO,26030,FILANDIA,34,34,100.0,6292,57.19,4709,110,25,127,6157,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,6,0.09
26,QUINDIO,26030,FILANDIA,34,34,100.0,6292,57.19,4709,110,25,127,6157,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,6,0.09
26,QUINDIO,26030,FILANDIA,34,34,100.0,6292,57.19,4709,110,25,127,6157,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,4,0.06
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,141,46.68
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,70,23.17
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,40,13.24
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,35,11.58
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,9,2.98
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,1,0.33
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,1,0.33
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,1,0.33
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,0,0.0
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,0,0.0
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,0,0.0
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0.0
88,CONSULADOS,88375,FINLANDIA,7,7,100.0,302,54.51,252,0,0,4,302,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,0,0.0
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1461,41.15
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1384,38.98
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,367,10.33
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,139,3.91
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,66,1.85
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,25,0.7
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,9,0.25
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,6,0.16
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,4,0.11
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,3,0.08
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,2,0.05
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,2,0.05
07,BOYACA,07088,FIRAVITOBA,19,19,100.0,3595,59.57,2439,39,6,81,3550,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.02
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,5385,45.12
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,4797,40.19
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,1010,8.46
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,183,1.53
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,169,1.41
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,101,0.84
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,31,0.25
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,18,0.15
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,12,0.1
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,8,0.06
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,7,0.05
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,6,0.05
29,TOLIMA,29052,FLANDES,59,59,100.0,12153,60.55,7915,195,24,204,11934,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,3,0.02
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1989,60.1
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,585,17.67
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,465,14.05
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,46,1.39
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,25,0.75
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,9,0.27
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,7,0.21
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,6,0.18
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,5,0.15
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,3,0.09
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,0.03
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.03
11,CAUCA,11027,FLORENCIA,16,16,100.0,3435,67.81,1630,98,28,167,3309,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,0,0.0
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,41108,52.49
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,26756,34.16
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,4237,5.41
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,2590,3.3
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,1290,1.64
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,352,0.44
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,126,0.16
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,90,0.11
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,71,0.09
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,67,0.08
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,43,0.05
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,31,0.03
44,CAQUETA,44001,FLORENCIA,400,400,100.0,79329,57.67,58217,877,144,1525,78308,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,22,0.02
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1578,64.91
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,485,19.95
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,218,8.96
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,63,2.59
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,32,1.31
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,14,0.57
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,5,0.2
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,3,0.12
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,2,0.08
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.04
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,0,0.0
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,0,0.0
07,BOYACA,07091,FLORESTA,11,11,100.0,2446,68.57,1121,9,6,30,2431,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0.0
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1684,53.81
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,888,28.37
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,441,14.09
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,30,0.95
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,25,0.79
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,13,0.41
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,9,0.28
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,5,0.15
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,4,0.12
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,4,0.12
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,2,0.06
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,0.03
27,SANTANDER,27080,FLORIAN,21,21,100.0,3150,51.51,2965,13,8,22,3129,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.03
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,22399,71.37
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,6025,19.2
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,1427,4.54
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,649,2.06
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,167,0.53
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,125,0.39
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,38,0.12
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,21,0.06
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,19,0.06
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,16,0.05
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,10,0.03
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,8,0.02
31,VALLE,31055,FLORIDA,164,164,100.0,31818,57.96,23074,387,51,475,31380,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.01
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,90033,57.55
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,42163,26.95
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,9691,6.19
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,8763,5.6
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,1947,1.24
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,1065,0.68
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,148,0.09
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,142,0.09
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,87,0.05
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,58,0.03
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,38,0.02
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,37,0.02
27,SANTANDER,27082,FLORIDABLANCA,655,655,100.0,157563,70.28,66621,1018,102,2252,156443,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,19,0.01
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,4786,71.18
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,991,14.74
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,601,8.93
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,137,2.03
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,58,0.86
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,34,0.5
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,7,0.1
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,6,0.08
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,6,0.08
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,6,0.08
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,6,0.08
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,3,0.04
15,CUNDINAMARCA,15079,FOMEQUE,30,30,100.0,6771,68.11,3169,39,9,82,6723,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0.0
48,LA GUAJIRA,48007,FONSECA,99,99,100.0,15163,46.8,17232,78,20,215,15065,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,9393,62.34
48,LA GUAJIRA,48007,FONSECA,99,99,100.0,15163,46.8,17232,78,20,215,15065,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,4835,32.09
48,LA GUAJIRA,48007,FONSECA,99,99,100.0,15163,46.8,17232,78,20,215,15065,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,293,1.94
